PixelNo,Wavelength,CCD_1,CCD_2,CCD_3,Calib_1,Calib_2,Calib_3,DarkSub_1,DarkSub_2,DarkSub_3,%T/R_1,%T/R_2,%T/R_3,Ref,Dark,Absorb_1,Absorb_2,Absorb_3,AbsIrrad_1,AbsIrrad_2,AbsIrrad_3
88,1.15E+03,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
89,1.15E+03,5.89E+02,0.00E+00,0.00E+00,5.89E+02,0.00E+00,0.00E+00,5.89E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
90,1.15E+03,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
91,1.15E+03,5.58E+02,0.00E+00,0.00E+00,5.58E+02,0.00E+00,0.00E+00,5.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
92,1.15E+03,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
93,1.15E+03,5.75E+02,0.00E+00,0.00E+00,5.75E+02,0.00E+00,0.00E+00,5.75E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
94,1.15E+03,5.84E+02,0.00E+00,0.00E+00,5.84E+02,0.00E+00,0.00E+00,5.84E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
95,1.15E+03,5.89E+02,0.00E+00,0.00E+00,5.89E+02,0.00E+00,0.00E+00,5.89E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
96,1.15E+03,5.39E+02,0.00E+00,0.00E+00,5.39E+02,0.00E+00,0.00E+00,5.39E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
97,1.15E+03,5.53E+02,0.00E+00,0.00E+00,5.53E+02,0.00E+00,0.00E+00,5.53E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
98,1.15E+03,5.59E+02,0.00E+00,0.00E+00,5.59E+02,0.00E+00,0.00E+00,5.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
99,1.14E+03,5.98E+02,0.00E+00,0.00E+00,5.98E+02,0.00E+00,0.00E+00,5.98E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
100,1.14E+03,5.60E+02,0.00E+00,0.00E+00,5.60E+02,0.00E+00,0.00E+00,5.60E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
101,1.14E+03,5.48E+02,0.00E+00,0.00E+00,5.48E+02,0.00E+00,0.00E+00,5.48E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
102,1.14E+03,5.93E+02,0.00E+00,0.00E+00,5.93E+02,0.00E+00,0.00E+00,5.93E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
103,1.14E+03,5.96E+02,0.00E+00,0.00E+00,5.96E+02,0.00E+00,0.00E+00,5.96E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
104,1.14E+03,6.10E+02,0.00E+00,0.00E+00,6.10E+02,0.00E+00,0.00E+00,6.10E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
105,1.14E+03,5.90E+02,0.00E+00,0.00E+00,5.90E+02,0.00E+00,0.00E+00,5.90E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
106,1.14E+03,6.07E+02,0.00E+00,0.00E+00,6.07E+02,0.00E+00,0.00E+00,6.07E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
107,1.14E+03,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
108,1.14E+03,5.74E+02,0.00E+00,0.00E+00,5.74E+02,0.00E+00,0.00E+00,5.74E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
109,1.14E+03,5.95E+02,0.00E+00,0.00E+00,5.95E+02,0.00E+00,0.00E+00,5.95E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
110,1.14E+03,5.88E+02,0.00E+00,0.00E+00,5.88E+02,0.00E+00,0.00E+00,5.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
111,1.14E+03,5.49E+02,0.00E+00,0.00E+00,5.49E+02,0.00E+00,0.00E+00,5.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
112,1.14E+03,5.46E+02,0.00E+00,0.00E+00,5.46E+02,0.00E+00,0.00E+00,5.46E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
113,1.14E+03,5.44E+02,0.00E+00,0.00E+00,5.44E+02,0.00E+00,0.00E+00,5.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
114,1.14E+03,5.12E+02,0.00E+00,0.00E+00,5.12E+02,0.00E+00,0.00E+00,5.12E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
115,1.14E+03,5.69E+02,0.00E+00,0.00E+00,5.69E+02,0.00E+00,0.00E+00,5.69E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
116,1.14E+03,5.87E+02,0.00E+00,0.00E+00,5.87E+02,0.00E+00,0.00E+00,5.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
117,1.14E+03,5.54E+02,0.00E+00,0.00E+00,5.54E+02,0.00E+00,0.00E+00,5.54E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
118,1.14E+03,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
119,1.14E+03,5.79E+02,0.00E+00,0.00E+00,5.79E+02,0.00E+00,0.00E+00,5.79E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
120,1.14E+03,5.84E+02,0.00E+00,0.00E+00,5.84E+02,0.00E+00,0.00E+00,5.84E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
121,1.14E+03,5.80E+02,0.00E+00,0.00E+00,5.80E+02,0.00E+00,0.00E+00,5.80E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
122,1.14E+03,6.32E+02,0.00E+00,0.00E+00,6.32E+02,0.00E+00,0.00E+00,6.32E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
123,1.14E+03,5.81E+02,0.00E+00,0.00E+00,5.81E+02,0.00E+00,0.00E+00,5.81E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
124,1.14E+03,5.61E+02,0.00E+00,0.00E+00,5.61E+02,0.00E+00,0.00E+00,5.61E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
125,1.14E+03,5.90E+02,0.00E+00,0.00E+00,5.90E+02,0.00E+00,0.00E+00,5.90E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
126,1.14E+03,5.96E+02,0.00E+00,0.00E+00,5.96E+02,0.00E+00,0.00E+00,5.96E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
127,1.14E+03,5.53E+02,0.00E+00,0.00E+00,5.53E+02,0.00E+00,0.00E+00,5.53E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
128,1.14E+03,5.64E+02,0.00E+00,0.00E+00,5.64E+02,0.00E+00,0.00E+00,5.64E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
129,1.14E+03,5.19E+02,0.00E+00,0.00E+00,5.19E+02,0.00E+00,0.00E+00,5.19E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
130,1.14E+03,5.31E+02,0.00E+00,0.00E+00,5.31E+02,0.00E+00,0.00E+00,5.31E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
131,1.14E+03,5.30E+02,0.00E+00,0.00E+00,5.30E+02,0.00E+00,0.00E+00,5.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
132,1.14E+03,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
133,1.14E+03,5.58E+02,0.00E+00,0.00E+00,5.58E+02,0.00E+00,0.00E+00,5.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
134,1.14E+03,5.38E+02,0.00E+00,0.00E+00,5.38E+02,0.00E+00,0.00E+00,5.38E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
135,1.14E+03,5.30E+02,0.00E+00,0.00E+00,5.30E+02,0.00E+00,0.00E+00,5.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
136,1.14E+03,5.29E+02,0.00E+00,0.00E+00,5.29E+02,0.00E+00,0.00E+00,5.29E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
137,1.14E+03,5.74E+02,0.00E+00,0.00E+00,5.74E+02,0.00E+00,0.00E+00,5.74E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
138,1.14E+03,5.49E+02,0.00E+00,0.00E+00,5.49E+02,0.00E+00,0.00E+00,5.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
139,1.13E+03,5.62E+02,0.00E+00,0.00E+00,5.62E+02,0.00E+00,0.00E+00,5.62E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
140,1.13E+03,5.35E+02,0.00E+00,0.00E+00,5.35E+02,0.00E+00,0.00E+00,5.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
141,1.13E+03,5.24E+02,0.00E+00,0.00E+00,5.24E+02,0.00E+00,0.00E+00,5.24E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
142,1.13E+03,5.54E+02,0.00E+00,0.00E+00,5.54E+02,0.00E+00,0.00E+00,5.54E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
143,1.13E+03,5.32E+02,0.00E+00,0.00E+00,5.32E+02,0.00E+00,0.00E+00,5.32E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
144,1.13E+03,5.20E+02,0.00E+00,0.00E+00,5.20E+02,0.00E+00,0.00E+00,5.20E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
145,1.13E+03,5.12E+02,0.00E+00,0.00E+00,5.12E+02,0.00E+00,0.00E+00,5.12E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
146,1.13E+03,5.56E+02,0.00E+00,0.00E+00,5.56E+02,0.00E+00,0.00E+00,5.56E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
147,1.13E+03,6.54E+02,0.00E+00,0.00E+00,6.54E+02,0.00E+00,0.00E+00,6.54E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
148,1.13E+03,6.08E+02,0.00E+00,0.00E+00,6.08E+02,0.00E+00,0.00E+00,6.08E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
149,1.13E+03,5.25E+02,0.00E+00,0.00E+00,5.25E+02,0.00E+00,0.00E+00,5.25E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
150,1.13E+03,4.80E+02,0.00E+00,0.00E+00,4.80E+02,0.00E+00,0.00E+00,4.80E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
151,1.13E+03,5.34E+02,0.00E+00,0.00E+00,5.34E+02,0.00E+00,0.00E+00,5.34E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
152,1.13E+03,5.76E+02,0.00E+00,0.00E+00,5.76E+02,0.00E+00,0.00E+00,5.76E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
153,1.13E+03,5.67E+02,0.00E+00,0.00E+00,5.67E+02,0.00E+00,0.00E+00,5.67E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
154,1.13E+03,5.65E+02,0.00E+00,0.00E+00,5.65E+02,0.00E+00,0.00E+00,5.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
155,1.13E+03,5.99E+02,0.00E+00,0.00E+00,5.99E+02,0.00E+00,0.00E+00,5.99E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
156,1.13E+03,5.43E+02,0.00E+00,0.00E+00,5.43E+02,0.00E+00,0.00E+00,5.43E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
157,1.13E+03,5.37E+02,0.00E+00,0.00E+00,5.37E+02,0.00E+00,0.00E+00,5.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
158,1.13E+03,5.98E+02,0.00E+00,0.00E+00,5.98E+02,0.00E+00,0.00E+00,5.98E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
159,1.13E+03,5.82E+02,0.00E+00,0.00E+00,5.82E+02,0.00E+00,0.00E+00,5.82E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
160,1.13E+03,5.72E+02,0.00E+00,0.00E+00,5.72E+02,0.00E+00,0.00E+00,5.72E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
161,1.13E+03,5.65E+02,0.00E+00,0.00E+00,5.65E+02,0.00E+00,0.00E+00,5.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
162,1.13E+03,5.46E+02,0.00E+00,0.00E+00,5.46E+02,0.00E+00,0.00E+00,5.46E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
163,1.13E+03,5.27E+02,0.00E+00,0.00E+00,5.27E+02,0.00E+00,0.00E+00,5.27E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
164,1.13E+03,5.15E+02,0.00E+00,0.00E+00,5.15E+02,0.00E+00,0.00E+00,5.15E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
165,1.13E+03,5.51E+02,0.00E+00,0.00E+00,5.51E+02,0.00E+00,0.00E+00,5.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
166,1.13E+03,6.18E+02,0.00E+00,0.00E+00,6.18E+02,0.00E+00,0.00E+00,6.18E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
167,1.13E+03,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,6.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
168,1.13E+03,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
169,1.13E+03,6.10E+02,0.00E+00,0.00E+00,6.10E+02,0.00E+00,0.00E+00,6.10E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
170,1.13E+03,6.09E+02,0.00E+00,0.00E+00,6.09E+02,0.00E+00,0.00E+00,6.09E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
171,1.13E+03,6.48E+02,0.00E+00,0.00E+00,6.48E+02,0.00E+00,0.00E+00,6.48E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
172,1.13E+03,5.53E+02,0.00E+00,0.00E+00,5.53E+02,0.00E+00,0.00E+00,5.53E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
173,1.13E+03,5.35E+02,0.00E+00,0.00E+00,5.35E+02,0.00E+00,0.00E+00,5.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
174,1.13E+03,6.05E+02,0.00E+00,0.00E+00,6.05E+02,0.00E+00,0.00E+00,6.05E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
175,1.13E+03,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,5.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
176,1.13E+03,6.21E+02,0.00E+00,0.00E+00,6.21E+02,0.00E+00,0.00E+00,6.21E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
177,1.13E+03,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,6.16E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
178,1.12E+03,5.91E+02,0.00E+00,0.00E+00,5.91E+02,0.00E+00,0.00E+00,5.91E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
179,1.12E+03,6.37E+02,0.00E+00,0.00E+00,6.37E+02,0.00E+00,0.00E+00,6.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-07,0.00E+00,0.00E+00
